Label,GAIA ID,Old RA,Old DEC,New RA,New DEC,Observation Time,Plate RA,Plate DEC,Field Size,Angular Distance
E0971,416171752482254848,10.658353262217144,52.337215727450946,10.658250349468052,52.33713255616267,1954-01-28T05:50:00,7.094722222222222,53.85638888888889,6.5,2.6237649314553555
E0971,416171752482254848,10.658353262217338,52.3372157274511,10.658250349468052,52.33713255616267,1954-01-28T05:50:00,7.094722222222222,53.85638888888889,6.5,2.623764931455356
E0971,416171752482254848,10.658353262217549,52.33721572745127,10.658250349468052,52.33713255616267,1954-01-28T05:50:00,7.094722222222222,53.85638888888889,6.5,2.6237649314553604
E0971,416171752482254848,10.658353262217762,52.33721572745145,10.658250349468052,52.33713255616267,1954-01-28T05:50:00,7.094722222222222,53.85638888888889,6.5,2.62376493145536
O0971,416171752482254848,10.658353262089989,52.33721572734819,10.658250349468052,52.33713255616267,1954-01-28T06:36:00,7.094722222222222,53.85638888888889,6.5,2.623764931454676
O0971,416171752482254848,10.658353262090184,52.337215727348344,10.658250349468052,52.33713255616267,1954-01-28T06:36:00,7.094722222222222,53.85638888888889,6.5,2.6237649314546743
O0971,416171752482254848,10.658353262090413,52.33721572734853,10.658250349468052,52.33713255616267,1954-01-28T06:36:00,7.094722222222222,53.85638888888889,6.5,2.6237649314546765
O0971,416171752482254848,10.658353262090635,52.337215727348706,10.658250349468052,52.33713255616267,1954-01-28T06:36:00,7.094722222222222,53.85638888888889,6.5,2.623764931454678
E0679,416171752482254848,10.658354650681893,52.337216849570446,10.658250349468052,52.33713255616267,1953-02-15T06:31:00,8.35361111111111,53.70027777777778,6.5,1.9440625290585578
E0679,416171752482254848,10.658354650682098,52.33721684957061,10.658250349468052,52.33713255616267,1953-02-15T06:31:00,8.35361111111111,53.70027777777778,6.5,1.9440625290585243
E0679,416171752482254848,10.658354650682314,52.33721684957079,10.658250349468052,52.33713255616267,1953-02-15T06:31:00,8.35361111111111,53.70027777777778,6.5,1.9440625290584916
E0679,416171752482254848,10.658354650682519,52.33721684957095,10.658250349468052,52.33713255616267,1953-02-15T06:31:00,8.35361111111111,53.70027777777778,6.5,1.9440625290584683
O0679,416171752482254848,10.658354650726382,52.3372168496064,10.658250349468052,52.33713255616267,1953-02-15T06:15:00,8.35361111111111,53.70027777777778,6.5,1.9440625290520217
O0679,416171752482254848,10.658354650726592,52.33721684960657,10.658250349468052,52.33713255616267,1953-02-15T06:15:00,8.35361111111111,53.70027777777778,6.5,1.9440625290519886
O0679,416171752482254848,10.658354650726807,52.33721684960674,10.658250349468052,52.33713255616267,1953-02-15T06:15:00,8.35361111111111,53.70027777777778,6.5,1.9440625290519624
O0679,416171752482254848,10.658354650727013,52.337216849606904,10.658250349468052,52.33713255616267,1953-02-15T06:15:00,8.35361111111111,53.70027777777778,6.5,1.9440625290519298
E0982,416171752482254848,10.658353154073373,52.337215640052094,10.658250349468052,52.33713255616267,1954-02-24T06:26:00,8.981666666666667,53.62916666666667,6.5,1.6394527085917372
E0982,416171752482254848,10.65835315407357,52.33721564005225,10.658250349468052,52.33713255616267,1954-02-24T06:26:00,8.981666666666667,53.62916666666667,6.5,1.6394527085916915
E0982,416171752482254848,10.658353154073776,52.33721564005241,10.658250349468052,52.33713255616267,1954-02-24T06:26:00,8.981666666666667,53.62916666666667,6.5,1.6394527085916368
E0982,416171752482254848,10.65835315407398,52.337215640052584,10.658250349468052,52.33713255616267,1954-02-24T06:26:00,8.981666666666667,53.62916666666667,6.5,1.6394527085915709
O0982,416171752482254848,10.658353154124072,52.33721564009306,10.658250349468052,52.33713255616267,1954-02-24T06:08:00,8.981666666666667,53.62916666666667,6.5,1.6394527085779491
O0982,416171752482254848,10.658353154124265,52.33721564009322,10.658250349468052,52.33713255616267,1954-02-24T06:08:00,8.981666666666667,53.62916666666667,6.5,1.6394527085778998
O0982,416171752482254848,10.658353154124477,52.33721564009339,10.658250349468052,52.33713255616267,1954-02-24T06:08:00,8.981666666666667,53.62916666666667,6.5,1.6394527085778392
O0982,416171752482254848,10.658353154124693,52.33721564009357,10.658250349468052,52.33713255616267,1954-02-24T06:08:00,8.981666666666667,53.62916666666667,6.5,1.6394527085777808
E0681,416171752482254848,10.658354638519523,52.337216839741146,10.658250349468052,52.33713255616267,1953-02-18T07:28:00,9.609722222222222,53.573888888888895,6.5,1.388646526084609
E0681,416171752482254848,10.65835463851972,52.3372168397413,10.658250349468052,52.33713255616267,1953-02-18T07:28:00,9.609722222222222,53.573888888888895,6.5,1.3886465260845253
E0681,416171752482254848,10.658354638519935,52.33721683974148,10.658250349468052,52.33713255616267,1953-02-18T07:28:00,9.609722222222222,53.573888888888895,6.5,1.3886465260844203
E0681,416171752482254848,10.65835463852014,52.33721683974164,10.658250349468052,52.33713255616267,1953-02-18T07:28:00,9.609722222222222,53.573888888888895,6.5,1.388646526084336
O0681,416171752482254848,10.658354638564148,52.33721683977721,10.658250349468052,52.33713255616267,1953-02-18T07:12:00,9.609722222222222,53.573888888888895,6.5,1.388646526064601
O0681,416171752482254848,10.658354638564344,52.33721683977737,10.658250349468052,52.33713255616267,1953-02-18T07:12:00,9.609722222222222,53.573888888888895,6.5,1.3886465260645107
O0681,416171752482254848,10.658354638564553,52.33721683977754,10.658250349468052,52.33713255616267,1953-02-18T07:12:00,9.609722222222222,53.573888888888895,6.5,1.388646526064413
O0681,416171752482254848,10.658354638564767,52.33721683977771,10.658250349468052,52.33713255616267,1953-02-18T07:12:00,9.609722222222222,53.573888888888895,6.5,1.3886465260643246
E1331,416171752482254848,10.658351796882098,52.33721454320697,10.658250349468052,52.33713255616267,1955-01-29T10:12:00,10.235833333333332,53.52583333333333,6.5,1.2155913492162234
E1331,416171752482254848,10.658351796882291,52.337214543207125,10.658250349468052,52.33713255616267,1955-01-29T10:12:00,10.235833333333332,53.52583333333333,6.5,1.2155913492160915
E1331,416171752482254848,10.658351796882501,52.337214543207295,10.658250349468052,52.33713255616267,1955-01-29T10:12:00,10.235833333333332,53.52583333333333,6.5,1.2155913492159527
E1331,416171752482254848,10.658351796882714,52.337214543207466,10.658250349468052,52.33713255616267,1955-01-29T10:12:00,10.235833333333332,53.52583333333333,6.5,1.2155913492158166
O1331,416171752482254848,10.658351796726516,52.33721454308123,10.658250349468052,52.33713255616267,1955-01-29T11:08:00,10.235833333333332,53.52583333333333,6.5,1.2155913493196022
O1331,416171752482254848,10.658351796726715,52.337214543081394,10.658250349468052,52.33713255616267,1955-01-29T11:08:00,10.235833333333332,53.52583333333333,6.5,1.2155913493194677
O1331,416171752482254848,10.658351796726922,52.33721454308156,10.658250349468052,52.33713255616267,1955-01-29T11:08:00,10.235833333333332,53.52583333333333,6.5,1.2155913493193282
O1331,416171752482254848,10.658351796727132,52.33721454308173,10.658250349468052,52.33713255616267,1955-01-29T11:08:00,10.235833333333332,53.52583333333333,6.5,1.2155913493191952
E0673,416171752482254848,10.658351733016767,52.337214491592746,10.658250349468052,52.33713255616267,1955-02-14T09:14:00,10.862499999999999,53.49527777777778,6.5,1.1645859270202363
E0673,416171752482254848,10.658351733016962,52.3372144915929,10.658250349468052,52.33713255616267,1955-02-14T09:14:00,10.862499999999999,53.49527777777778,6.5,1.1645859270200725
E0673,416171752482254848,10.658351733017176,52.33721449159307,10.658250349468052,52.33713255616267,1955-02-14T09:14:00,10.862499999999999,53.49527777777778,6.5,1.1645859270198913
E0673,416171752482254848,10.658351733017387,52.337214491593244,10.658250349468052,52.33713255616267,1955-02-14T09:14:00,10.862499999999999,53.49527777777778,6.5,1.1645859270197043
O0673,416171752482254848,10.658351733061917,52.33721449162923,10.658250349468052,52.33713255616267,1955-02-14T08:58:00,10.862499999999999,53.49527777777778,6.5,1.1645859269810723
O0673,416171752482254848,10.65835173306212,52.337214491629396,10.658250349468052,52.33713255616267,1955-02-14T08:58:00,10.862499999999999,53.49527777777778,6.5,1.1645859269809016
O0673,416171752482254848,10.658351733062348,52.33721449162958,10.658250349468052,52.33713255616267,1955-02-14T08:58:00,10.862499999999999,53.49527777777778,6.5,1.164585926980707
O0673,416171752482254848,10.658351733062572,52.337214491629766,10.658250349468052,52.33713255616267,1955-02-14T08:58:00,10.862499999999999,53.49527777777778,6.5,1.1645859269805063
E0059,416171752482254848,10.658358900121211,52.33722028385187,10.658250349468052,52.33713255616267,1950-03-21T08:30:00,11.485277777777776,53.473333333333336,6.5,1.24074336844392
E0059,416171752482254848,10.658358900121405,52.33722028385203,10.658250349468052,52.33713255616267,1950-03-21T08:30:00,11.485277777777776,53.473333333333336,6.5,1.2407433684437312
E0059,416171752482254848,10.658358900121632,52.337220283852204,10.658250349468052,52.33713255616267,1950-03-21T08:30:00,11.485277777777776,53.473333333333336,6.5,1.2407433684435138
E0059,416171752482254848,10.658358900121838,52.337220283852375,10.658250349468052,52.33713255616267,1950-03-21T08:30:00,11.485277777777776,53.473333333333336,6.5,1.2407433684433105
O0059,416171752482254848,10.658358900190859,52.33722028390815,10.658250349468052,52.33713255616267,1950-03-21T08:05:00,11.485277777777776,53.473333333333336,6.5,1.2407433683753755
O0059,416171752482254848,10.658358900191066,52.33722028390832,10.658250349468052,52.33713255616267,1950-03-21T08:05:00,11.485277777777776,53.473333333333336,6.5,1.2407433683751745
O0059,416171752482254848,10.658358900191276,52.33722028390849,10.658250349468052,52.33713255616267,1950-03-21T08:05:00,11.485277777777776,53.473333333333336,6.5,1.2407433683749676
