local_id,ref_number,magcal_magdep,magcal_magdep_rms,limiting_mag_local,pos.ra,pos.dec,fwhm_world,ellipticity,theta_j2000,iso_area_world,aflags,bflags,local_bin_reject_flag,series,platenum,mosnum,solnum,expnum,image_x,image_y,magcal_iso,magcal_iso_rms,magcal_local,magcal_local_rms,magcal_local_error,drad_rms2,extinction,magcor_local,blended_mag,a2flags,b2flags,npoints_local,local_bin_index,spatial_bin,magdep_bin,mag_iso,mag_aper,mag_auto,flux_iso,background,flux_max,fwhm_image,kron_radius,sxt_iso0,sxt_iso1,sxt_iso2,sxt_iso3,sxt_iso4,sxt_iso5,sxt_iso6,sxt_iso7,time_accuracy,catalog_ra,catalog_dec,pm_ra_cosdec,pm_dec,plate_dist,sxt_number,gsc_bin_index,dasch_photdb_version_id,dasch_mask_index,reject,exp_local_id,year
63,420061551442725,12.297931,,13.758425,301.565139,44.457368,0.007124,0.435,78.34,2.7e-05,128,1349451776,0,i,19873,0,0,0,8156.055,5615.368,13.095561,0.126501,12.297931,0.097801,0.115877,1.212162,0.688,0.116234,,0,0,35,623,3,464,-12.2023,-10.9983,-12.4391,76021.66,3939.344,1336.478,14.3,4.65,107,96,86,73,55,41,26,10,0.0007,301.56485,44.45714,-11.2,-9.2,2.6857,72046,143663284,10,0,0,288,1898.005389418207
67,420061551442725,12.316998,,13.776265,301.564764,44.457162,0.005447,0.288,-64.67,2.6e-05,128,1349451776,0,i,20994,0,0,0,11449.051,5388.315,12.816266,0.155626,12.316998,0.111288,0.176104,1.256001,0.433,0.098272,,0,0,61,632,4,487,-12.5134,-11.3269,-12.6311,101239.8,4454.509,1774.552,10.95,3.5,102,95,84,71,59,48,35,10,0.0007,301.56482,44.45714,-11.2,-9.2,3.1025,93423,143663284,10,0,0,297,1898.5183617549628
69,420061551442725,12.286466,,13.389024,301.564643,44.457159,0.006119,0.44,86.97,2.6e-05,0,1349451776,0,i,21242,0,0,0,8864.67,5180.645,12.446615,0.204813,12.286466,0.145548,0.146821,1.427079,0.4,-0.269315,,0,0,31,575,4,465,-12.323,-11.1077,-12.4167,84961.01,3989.077,1499.907,12.3,3.64,107,101,85,75,61,47,31,13,0.0007,301.56482,44.45714,-11.2,-9.2,2.8883,97814,143663284,10,0,0,306,1898.7420679123882
70,420061551442725,12.583995,0.142354,13.668699,301.563593,44.456541,0.004951,0.096,83.96,2.5e-05,128,1349453826,0,i,21320,0,0,0,5244.456,4734.206,13.01439,0.234706,12.564496,0.199756,0.160035,1.792436,0.512,-0.056518,,0,0,89,514,5,860,-12.1058,-10.9802,-12.4463,69552.81,3930.906,1223.35,9.96,5.05,101,92,79,67,51,42,28,10,0.0007,301.56482,44.45714,-11.2,-9.2,3.5646,68564,143663284,10,0,0,307,1898.7560738863795
74,420061551442725,12.242787,,15.419658,301.564794,44.457327,0.004693,0.176,78.0,4.3e-05,128,1349451776,0,i,22770,0,0,0,5647.192,13828.51,12.87038,0.202705,12.242787,0.113306,0.11985,1.175122,0.446,0.199373,,0,0,210,1566,2,1066,-13.3734,-12.0306,-13.4714,223539.2,3911.799,2987.395,9.42,3.5,172,159,138,110,94,65,47,28,0.0007,301.56482,44.457138,-11.2,-9.2,2.0999,304126,143663284,10,0,0,314,1899.3123664312118
77,420061551442725,12.200353,0.069254,14.768821,301.564991,44.45714,0.004271,0.192,85.57,2.9e-05,128,1349453824,0,i,22898,0,0,0,12477.223,13948.882,12.668576,0.149308,12.235668,0.096553,0.132857,1.196103,0.417,0.056548,,0,0,96,1585,2,659,-12.698,-11.6342,-12.74,120009.1,4141.725,2223.468,8.58,3.5,116,109,92,78,66,48,35,16,0.0007,301.56482,44.457138,-11.2,-9.2,2.3954,128985,143663284,10,0,0,317,1899.3943818918544
79,420061551442725,12.297492,,14.635661,301.564928,44.457254,0.00368,0.161,-37.36,3.7e-05,128,1349451776,0,i,22981,0,0,0,9234.514,8575.067,12.948438,0.12602,12.297492,0.082342,0.140729,1.404001,0.55,0.116694,,0,0,119,976,1,542,-12.4623,-11.4307,-12.5307,96587.02,4125.392,2236.592,7.38,3.5,150,131,97,64,44,32,21,9,0.0007,301.56482,44.457138,-11.2,-9.2,1.2267,179090,143663284,10,0,0,323,1899.4241319616708
80,420061551442725,12.270838,,13.609072,301.56464,44.457269,0.008331,0.325,-54.66,4.4e-05,128,1349451776,0,i,22982,0,0,0,12560.525,3947.529,12.807049,0.218437,12.270838,0.107556,0.119719,2.668556,0.475,0.058671,,0,0,69,436,6,451,-12.5093,-10.7124,-12.6589,100863.7,3775.32,1139.779,16.76,3.76,180,164,148,120,96,63,29,8,0.0007,301.56482,44.457138,-11.2,-9.2,3.9929,60546,143663284,10,0,0,325,1899.4242485776865
81,420061551442725,12.218524,0.077388,14.786022,301.565094,44.457306,0.005725,0.317,53.32,5.3e-05,128,1349453824,0,i,22986,0,0,0,11832.676,4542.786,12.693454,0.136757,12.295063,0.111395,0.184505,1.73518,0.399,-0.002641,,0,0,103,533,5,469,-13.1626,-11.6615,-13.1533,184097.3,3345.726,2254.115,11.51,3.5,209,190,163,134,105,85,60,26,0.0007,301.56482,44.457138,-11.2,-9.2,3.555,283481,143663284,10,0,0,326,1899.4245586009577
82,420061551442725,12.181277,,12.746277,301.565102,44.457111,0.006365,0.375,62.73,1.2e-05,128,1349451776,0,i,22987,0,0,0,11794.633,4914.069,12.500317,0.246467,12.181277,0.193907,0.147014,1.012115,0.398,-0.05864,,0,0,43,583,4,,-11.5327,-10.6315,-11.9066,41027.91,3408.898,1285.096,12.79,3.5,49,47,43,31,25,11,6,4,0.0007,301.56482,44.457138,-11.2,-9.2,3.3916,42952,143663284,10,0,0,327,1899.4246079041754
83,420061551442725,12.430668,0.167127,13.595923,301.564138,44.457763,0.009193,0.306,-73.48,3.3e-05,128,1349453826,0,i,22995,0,0,0,13393.791,4271.819,13.304251,0.237268,12.520438,0.169609,0.167093,3.160244,0.774,0.029625,,0,0,55,488,6,451,-12.4949,-11.0731,-12.8572,99529.14,3274.376,1600.639,18.5,3.5,131,114,93,71,52,24,13,6,0.0007,301.56482,44.457138,-11.2,-9.2,4.0615,84347,143663284,10,0,0,330,1899.437603326489
84,420061551442725,12.124573,,12.756653,301.565797,44.457645,0.008203,0.334,-79.5,2.1e-05,128,1349451776,0,i,22996,0,0,0,13243.948,3877.944,12.69314,0.296876,12.124573,0.220158,0.155664,2.473244,0.73,-0.168037,,0,0,30,438,7,451,-11.8748,-10.5068,-12.0354,56222.65,4152.167,1063.267,16.5,3.5,86,80,69,59,41,21,8,3,0.0007,301.56482,44.457138,-11.2,-9.2,4.1968,43813,143663284,10,0,0,331,1899.4376289199179
85,420061551442725,12.191249,,14.164745,301.565216,44.457348,0.00835,0.202,5.02,5.9e-05,128,1349451776,0,i,22997,0,0,0,12755.853,3950.747,12.92089,0.117282,12.191249,0.097569,0.138519,3.083294,0.69,0.039133,,0,0,31,436,6,432,-13.1074,-11.0667,-13.1358,174960.5,4013.655,1542.208,16.8,3.5,237,207,173,141,118,94,60,15,0.0007,301.56482,44.457138,-11.2,-9.2,4.0279,101028,143663284,10,0,0,332,1899.4376564188915
86,420061551442725,12.360116,,13.475926,301.564158,44.457349,0.008789,0.328,3.84,3e-05,128,1349451778,0,i,22998,0,0,0,12656.366,3979.099,13.047006,0.217783,12.360116,0.140773,0.178665,2.840083,0.651,-0.014402,,0,0,51,486,6,434,-12.2886,-10.8558,-12.5265,82305.1,3778.005,1398.639,17.68,3.5,119,110,95,78,56,38,10,6,0.0007,301.56482,44.457138,-11.2,-9.2,4.0021,93391,143663284,10,0,0,333,1899.4376839123893
87,420061551442725,12.229942,,13.531621,301.564737,44.456594,0.009713,0.421,37.12,7e-05,128,1349451776,0,i,22999,0,0,0,12977.665,3912.472,12.781437,0.161349,12.229942,0.144369,0.096594,1.794548,0.627,-0.037405,,0,0,32,437,7,455,-12.8423,-10.7388,-12.972,137065.2,3539.401,1017.992,19.54,3.5,277,241,201,179,143,117,73,18,0.0007,301.56482,44.457138,-11.2,-9.2,4.1005,144798,143663284,10,0,0,334,1899.437704769336
89,420061551442725,12.292716,,14.065268,301.564829,44.457603,0.008344,0.361,16.48,4.9e-05,128,1349451776,0,i,23003,0,0,0,12701.304,3910.985,12.835853,0.136904,12.292716,0.085489,0.115195,2.108789,0.48,0.059073,,0,0,32,436,6,450,-13.1921,-11.3948,-13.1744,189162.4,3617.18,1825.533,16.79,3.5,197,179,160,142,119,102,66,22,0.0007,301.56482,44.457138,-11.2,-9.2,4.0328,71868,143663284,10,0,0,336,1899.4378924900748
90,420061551442725,12.239095,,14.452208,301.56505,44.457392,0.007856,0.27,17.1,6.8e-05,128,1349451776,0,i,23008,0,0,0,12712.747,4069.72,12.753866,0.151941,12.239095,0.063374,0.101242,1.727451,0.415,0.057099,,0,0,62,486,6,451,-13.4079,-11.3653,-13.4968,230766.0,3739.742,1993.249,15.81,3.83,275,253,218,189,156,119,81,28,0.0007,301.56482,44.457138,-11.2,-9.2,3.9779,67768,143663284,10,0,0,337,1899.4380792635177
91,420061551442725,12.217769,,13.223327,301.565016,44.457444,0.005513,0.145,44.71,4.9e-05,128,1349451776,0,i,23010,0,0,0,11995.295,4643.488,12.664442,0.120458,12.217769,0.150689,0.109466,1.406624,0.398,0.052229,,0,0,63,534,5,450,-13.1225,-11.5637,-13.1077,177415.5,3152.897,2172.155,11.08,3.5,201,187,162,134,106,80,58,32,0.0007,301.56482,44.457138,-11.2,-9.2,3.5455,304001,143663284,10,0,0,338,1899.4382669842578
95,420061551442725,12.198549,,14.175053,301.564826,44.457135,0.006909,0.326,-0.94,4.8e-05,128,1349451776,0,i,23061,0,0,0,9434.036,3789.818,12.709924,0.182755,12.198549,0.092508,0.120337,1.59432,0.408,0.118107,,0,0,43,426,5,428,-13.0432,-11.3096,-13.1639,164917.8,3872.429,1743.723,13.89,3.5,193,173,154,132,110,88,49,19,0.0007,301.56482,44.457138,-11.2,-9.2,3.5958,56936,143663284,10,0,0,346,1899.4681572210818
96,420061551442725,12.250184,0.112798,13.611624,301.564738,44.457049,0.005434,0.326,33.01,2.1e-05,128,1349453824,0,i,23080,1,0,0,10849.211,6001.711,12.655051,0.742496,12.369979,0.13041,0.194531,1.958971,0.475,-0.150812,,0,0,92,681,3,486,-11.6957,-10.6731,-11.65,47673.27,5111.911,1060.826,10.92,3.5,83,78,68,56,37,25,11,4,0.0007,301.56482,44.457138,-11.2,-9.2,2.6909,134943,143663284,10,0,0,349,1899.4870486652974
99,420061551442725,12.364681,0.161299,13.481711,301.564814,44.457241,0.003237,0.113,87.12,1.3e-05,128,1349453824,0,i,23083,0,0,0,9809.996,7759.784,12.897746,0.19707,12.458861,0.391406,0.174928,2.282642,0.4,0.072413,,0,0,33,878,2,523,-11.5679,-11.0298,-11.7459,42378.15,4523.009,1726.43,6.5,3.93,53,49,43,32,22,15,10,5,0.0007,301.56482,44.457138,-11.2,-9.2,1.6944,128612,143663284,10,0,0,353,1899.4874563394937
100,420061551442725,12.12021,,13.637514,301.56497,44.457003,0.004488,0.231,34.95,1.7e-05,128,1349451779,0,i,23084,0,0,0,9537.815,6821.418,12.489271,0.220241,12.12021,0.150767,0.197075,1.442403,0.407,-0.021683,,0,0,89,777,2,105,-11.8599,-11.0338,-12.051,55457.52,4360.381,1610.247,9.01,5.08,70,69,56,44,32,18,12,5,0.0007,301.56482,44.457138,-11.2,-9.2,2.1075,117127,143663284,10,0,0,354,1899.4875264941822
102,420061551442725,12.396357,,13.745012,301.565095,44.457452,0.00435,0.372,7.51,1.6e-05,128,1349451776,0,i,23108,0,0,0,10797.57,6137.869,12.889063,0.235169,12.396357,0.127129,0.168752,1.604103,0.528,-0.014466,,0,0,36,681,3,505,-11.9133,-11.2195,-12.1093,58251.88,4387.945,1650.129,8.74,3.88,64,62,55,45,34,27,19,11,0.0007,301.56482,44.457138,-11.2,-9.2,2.6279,102327,143663284,10,0,0,360,1899.5006137522248
103,420061551442725,12.322121,0.078059,14.836795,301.564784,44.457051,0.004949,0.096,76.29,4.1e-05,128,1349453824,0,i,23144,0,0,0,8036.081,4130.823,12.817192,0.146487,12.392757,0.092905,0.131697,1.118837,0.403,0.021943,,0,0,93,472,5,445,-13.2738,-11.9982,-13.3126,203947.8,3738.92,2844.213,9.95,3.5,167,146,119,105,88,77,61,39,0.0007,301.56482,44.457138,-11.2,-9.2,3.4291,100938,143663284,10,0,0,361,1899.525718729637
104,420061551442725,12.179548,,13.960974,301.565199,44.457017,0.0045,0.477,-53.98,2.8e-05,128,1349451776,0,i,23150,0,0,0,12407.96,14289.267,12.651185,0.131783,12.179548,0.102754,0.138815,1.407595,0.399,0.089909,,0,0,46,1635,3,697,-12.2559,-11.3243,-12.3218,79869.2,3835.27,1901.279,9.03,4.34,114,106,87,73,57,37,22,9,0.0007,301.56482,44.457138,-11.2,-9.2,2.4782,618800,143663284,10,0,0,362,1899.5283221300476
115,420061551442725,12.260563,,14.972619,301.564864,44.457378,0.006054,0.235,-23.43,7.1e-05,128,1349451776,0,i,25022,0,0,0,8576.792,3512.54,12.840857,0.142895,12.260563,0.074226,0.1106,1.588546,0.485,0.089198,,0,0,91,424,5,427,-13.2358,-11.3911,-13.2816,196927.7,3960.761,1651.622,12.17,3.5,281,251,219,189,160,129,97,50,0.0007,301.56482,44.457138,-11.2,-9.2,3.7201,88316,143663284,10,0,0,418,1900.2569877727583
116,420061551442725,12.621276,0.135226,14.200839,301.564521,44.456962,0.008164,0.091,-7.61,7.7e-05,0,1349453824,0,i,25181,0,0,0,723.24,13933.373,13.268604,0.282025,12.668854,0.195349,0.209036,2.485522,0.475,0.120686,,0,0,53,1552,7,1060,-12.5122,-10.1634,-12.6812,101133.5,4858.655,541.651,16.45,3.5,310,286,253,218,185,149,106,50,0.0007,301.56482,44.457138,-11.2,-9.2,4.2371,999299,143663284,10,0,0,420,1900.2897725092396
120,420061551442725,12.503059,,14.505483,301.564448,44.457515,0.009782,0.165,-29.45,7.6e-05,128,1349451776,0,i,25327,0,0,0,5223.613,4273.933,12.813316,0.192525,12.503059,0.099343,0.265946,2.88377,0.458,-0.170095,,0,0,85,464,6,845,-13.8635,-11.438,-13.8633,351088.3,3608.411,2258.886,19.67,3.5,314,300,269,230,189,141,98,33,0.0007,301.56482,44.457138,-11.2,-9.2,3.7723,66335,143663284,10,0,0,425,1900.3580718795342
126,420061551442725,12.184081,,12.707883,301.564967,44.457232,0.007096,0.533,-87.59,3.1e-05,128,1349451776,0,i,25882,0,0,0,9950.052,4840.244,12.636198,0.127365,12.184081,0.109006,0.105776,0.728196,0.453,-0.003423,,0,0,42,578,4,448,-12.5279,-11.2467,-12.6385,102602.1,3696.813,1679.701,14.27,4.37,127,113,96,87,76,60,42,22,0.0007,301.56482,44.457134,-11.2,-9.2,3.1188,94155,143663284,10,0,0,444,1900.7382131608485
127,420061551442725,12.294459,0.055741,14.445084,301.564793,44.457158,0.003265,0.164,40.49,1.6e-05,0,1349453824,0,a,4773,0,0,0,26633.166,25110.238,12.809608,0.093202,12.31391,0.056856,0.083077,0.834195,0.42,0.142246,,0,0,92,2034,5,719,-13.5128,-12.9327,-13.6308,254172.2,4259.256,1570.804,17.95,3.84,492,438,376,297,221,145,75,26,0.0075,301.56482,44.457134,-11.2,-9.2,2.1974,2703132,143663284,8,0,0,446,1900.7571794195758
130,420061551442725,12.320333,0.07674,14.379665,301.564823,44.457322,0.007582,0.557,-85.07,3.4e-05,128,1349453824,0,i,26005,0,0,0,10038.57,5427.159,13.00066,0.160167,12.36209,0.069295,0.143042,1.317517,0.494,0.164382,,0,0,56,628,3,467,-13.0069,-11.5558,-13.0671,159498.7,3913.568,2354.208,15.24,3.5,134,126,109,93,73,59,37,14,0.0007,301.56482,44.457134,-11.2,-9.2,2.8379,67930,143663284,10,0,0,451,1900.839318338125
131,420061551442725,12.23055,,13.611384,301.565044,44.457285,0.011882,0.6,66.89,5.7e-05,128,1349451776,0,i,26024,0,0,0,6765.949,4542.427,13.129106,0.143124,12.23055,0.096689,0.14172,1.772476,0.714,0.21402,,0,0,102,519,4,444,-13.0539,-10.955,-13.0914,166557.8,4945.857,1384.676,23.89,3.5,230,215,195,167,138,93,54,12,0.0007,301.56482,44.457134,-11.2,-9.2,3.3524,49790,143663284,10,0,0,453,1900.8613859520872
142,420061551442725,12.233377,0.078555,13.825121,301.56482,44.457092,0.005392,0.179,-89.57,4.3e-05,128,1345259520,0,i,27325,1,0,0,10541.095,4881.098,12.796648,0.136012,12.301361,0.068334,0.141012,0.95238,0.409,0.086287,,0,0,47,580,4,479,-13.4576,-11.9788,-13.4758,241563.7,3981.991,2748.793,10.84,3.5,172,154,139,121,101,83,70,42,0.0007,301.56482,44.457134,-11.2,-9.2,3.1711,96257,143663284,10,0,0,506,1901.6254268501025
144,420061551442725,12.4265,,13.630446,301.564366,44.456147,0.030092,0.579,88.43,0.000302,0,1349451778,0,ac,1732,0,0,0,11829.806,11495.998,12.913849,0.175802,12.4265,0.134284,0.159704,5.971209,0.546,-0.045443,,0,0,195,1333,1,1884,-11.6218,-7.848,-11.9124,44535.74,4122.717,1041.815,15.87,4.77,85,80,63,49,42,27,18,5,0.0007,301.56482,44.457134,-11.2,-9.2,6.048,395542,143663284,10,0,0,516,1901.6885499849413
155,420061551442725,12.493957,,13.159181,301.566332,44.456789,0.018563,0.203,-77.79,0.00018,0,1349451776,0,ac,1864,0,0,0,13981.617,11026.521,12.930911,0.257177,12.493957,0.245072,0.176994,3.009291,0.514,-0.112606,,0,0,210,1289,3,2282,-10.9785,-7.7004,-11.2755,24625.72,2952.813,990.4615,9.97,3.57,52,45,37,28,17,10,5,3,0.0007,301.56482,44.457134,-11.2,-9.2,9.9054,399104,143663284,10,0,0,538,1901.789526190281
157,420061551442725,12.231814,0.067302,14.534322,301.564577,44.457303,0.005946,0.15,24.18,4.4e-05,128,1349453824,0,i,27798,0,0,0,14630.057,14077.781,12.791584,0.131661,12.255986,0.110292,0.136187,1.581719,0.398,0.159442,,0,0,65,1641,4,663,-12.8105,-11.3472,-12.9387,133100.6,3289.07,1858.044,11.95,4.48,179,160,140,112,90,76,49,19,0.0007,301.56482,44.457134,-11.2,-9.2,3.314,551183,143663284,10,0,0,542,1901.7972970075286
159,420061551442725,12.440581,0.108413,13.694444,301.564773,44.456961,0.006603,0.24,22.5,3.9e-05,128,1349453824,0,i,27801,0,0,0,14238.704,14554.666,13.065089,0.168092,12.538154,0.100812,0.146049,2.101151,0.419,0.147559,,0,0,104,1690,4,681,-11.439,-9.9335,-11.6124,37635.58,4006.199,553.9813,13.27,4.51,158,144,123,95,80,51,29,16,0.0007,301.56482,44.457134,-11.2,-9.2,3.2845,910758,143663284,10,0,0,544,1901.7974847145786
160,420061551442725,12.665114,,13.585153,301.563615,44.45642,0.00575,0.249,38.72,3.1e-05,128,1349451779,0,i,27804,0,0,0,14278.615,14326.646,13.139342,0.205139,12.665114,0.182447,0.148524,2.182399,0.454,0.066964,,0,0,92,1640,4,1059,-11.6549,-10.5004,-11.9064,45916.07,3924.325,1054.559,11.56,4.88,123,107,86,67,49,33,22,4,0.0007,301.56482,44.457134,-11.2,-9.2,3.2217,1049589,143663284,10,0,0,545,1901.7975984750167
161,420061551442725,12.416427,0.145767,13.823424,301.56485,44.457084,0.005635,0.162,63.49,4.1e-05,128,1349453824,0,i,27806,0,0,0,14197.483,14631.161,13.068759,0.169422,12.515613,0.107504,0.186539,1.918184,0.546,0.046262,,0,0,124,1690,4,681,-11.9082,-10.3822,-12.0,57982.31,2414.171,855.7272,11.32,4.39,165,158,138,113,90,57,35,16,0.0007,301.56482,44.457134,-11.2,-9.2,3.2837,1008448,143663284,10,0,0,547,1901.797757741273
165,420061551442725,12.216186,,13.886468,301.565036,44.457133,0.009844,0.326,22.92,4.1e-05,128,1349451776,0,i,27850,0,0,0,14372.26,13959.625,12.60191,0.190383,12.216186,0.11866,0.157707,2.739987,0.4,0.059384,,0,0,42,1591,4,663,-13.1138,-11.3583,-13.0933,175999.2,1795.078,2231.953,19.79,3.98,168,156,140,121,103,60,32,11,0.0007,301.56482,44.457134,-11.2,-9.2,3.1807,146208,143663284,10,0,0,552,1901.816463800137
167,420061551442725,12.347428,0.122803,13.5392,301.564808,44.45693,0.007528,0.257,17.63,2.5e-05,640,1886324736,0,i,27849,0,0,0,14311.659,14151.972,12.793347,0.192816,12.413108,0.084665,0.169489,2.329344,0.399,0.071155,,0,0,87,1641,4,663,-12.3382,-10.9897,-12.4924,86156.61,2406.083,1541.772,15.13,3.5,102,93,81,65,53,41,20,6,1.0,301.56482,44.457134,-11.2,-9.2,3.2081,127792,143663284,10,0,0,558,1901.8180213716637
172,420061551442725,12.45796,,13.523658,301.565029,44.458372,0.015771,0.241,-28.87,0.000249,0,1349451776,0,ac,1974,0,0,0,2754.506,11003.502,12.911671,0.358365,12.45796,0.194583,0.177091,5.157929,0.455,-0.037865,,0,0,161,1257,4,1766,-11.2282,-7.8388,-11.496,30995.22,3870.428,769.6291,8.53,4.6,76,72,60,50,43,34,24,11,0.0007,301.56482,44.457134,-11.2,-9.2,11.3038,444988,143663284,10,0,0,564,1901.860399033539
175,420061551442725,12.325537,,13.237015,301.565432,44.456785,0.013433,0.332,-59.81,0.000136,0,1349451776,0,ac,1984,0,0,0,13507.041,11018.087,12.848319,0.245568,12.325537,0.306501,0.227877,3.910317,0.586,-0.05255,,0,0,154,1288,2,2282,-11.0217,-8.1583,-11.6113,25627.05,3796.25,1026.454,7.18,6.48,42,37,29,25,22,16,15,6,0.0007,301.56482,44.457134,-11.2,-9.2,9.0213,166936,143663284,10,0,0,570,1901.8879024832306
176,420061551442725,12.533936,,13.618421,301.564436,44.456808,0.014448,0.199,-51.35,0.000196,0,1349451776,0,ac,2014,0,0,0,2835.852,11144.887,12.936402,0.502949,12.533936,0.166633,0.165397,7.277908,0.452,-0.092206,,0,0,226,1258,3,1784,-11.2062,-7.9427,-11.3809,30373.17,4162.234,1063.724,7.85,3.5,58,51,44,36,25,16,11,4,0.0007,301.56482,44.457134,-11.2,-9.2,11.0538,333647,143663284,10,0,0,573,1901.909530231348
177,420061551442725,12.728212,,13.294213,301.563673,44.456709,0.009549,0.284,-67.12,0.000101,0,1349451776,0,ac,2030,0,0,0,13945.67,10996.948,13.253971,0.243718,12.728212,0.226252,0.176128,3.382182,0.521,-0.030293,,0,0,277,1289,3,2282,-10.7247,-8.2777,-11.371,19493.62,2874.22,1130.016,5.12,6.5,30,27,25,22,16,13,8,6,0.0007,301.56482,44.457134,-11.2,-9.2,9.8466,359751,143663284,10,0,0,574,1901.9178575003427
181,420061551442725,12.274466,,14.559715,301.564921,44.456997,0.008041,0.517,-70.91,5.4e-05,128,1349451776,0,i,28079,0,0,0,13854.888,14397.971,12.836141,0.231824,12.274466,0.097542,0.133353,1.510811,0.494,0.121523,,0,0,68,1639,4,1112,-13.3393,-11.638,-13.3873,216633.5,3457.251,2162.622,16.15,3.5,215,200,162,126,108,91,62,24,0.0007,301.56482,44.457134,-11.2,-9.2,3.0793,202045,143663284,10,0,0,583,1901.958766836413
182,420061551442725,12.241658,0.123082,13.864905,301.564755,44.457106,0.008638,0.427,88.8,4.8e-05,128,1349453824,0,i,28080,0,0,0,13585.558,14349.043,12.869893,0.242321,12.276943,0.104494,0.155031,1.653665,0.607,0.044878,,0,0,38,1639,4,1058,-12.9762,-11.1194,-13.0307,155059.6,3532.855,1355.983,17.34,3.5,192,183,166,140,119,94,68,22,0.0007,301.56482,44.457134,-11.2,-9.2,2.9458,153560,143663284,10,0,0,584,1901.9589080903488
183,420061551442725,12.357959,,14.488091,301.564653,44.457043,0.007984,0.505,-64.7,5.8e-05,128,1349451776,0,i,28081,0,0,0,13497.951,14691.725,13.072341,0.202645,12.357959,0.085678,0.125026,1.71052,0.696,0.086454,,0,0,54,1688,4,1076,-13.162,-11.3277,-13.3028,183984.3,3597.305,1736.715,16.03,3.98,232,207,178,147,115,82,50,17,0.0007,301.56482,44.457134,-11.2,-9.2,3.0189,186933,143663284,10,0,0,586,1901.9589810869265
185,420061551442725,12.350734,,14.240328,301.565256,44.457171,0.008061,0.222,21.49,5.2e-05,128,1349451776,0,i,28218,0,0,0,14079.977,14526.696,13.120606,0.13586,12.350734,0.081171,0.16168,2.704368,0.723,0.099704,,0,0,74,1640,4,716,-12.7612,-10.7904,-12.9371,127200.3,3594.092,1285.221,16.2,3.9,208,191,175,146,115,79,40,22,0.0007,301.56482,44.457134,-11.2,-9.2,3.2066,438647,143663284,10,0,0,589,1902.0245249828886
186,420061551442725,12.347735,,13.057794,301.563463,44.456887,0.007124,0.331,-62.3,1.6e-05,128,1349451776,0,i,28251,0,0,0,13549.137,14248.41,13.118042,0.250544,12.347735,0.123096,0.139107,1.767946,0.775,0.109607,,0,0,58,1638,3,680,-11.5786,-10.6521,-12.3717,42798.32,3093.93,1030.506,14.3,5.13,64,60,49,40,29,20,12,6,0.0007,301.56482,44.45713,-11.2,-9.2,2.9099,118265,143663284,10,0,0,590,1902.0436693990423
187,420061551442725,12.354425,0.072317,14.886394,301.564687,44.457166,0.008821,0.395,24.47,5.1e-05,128,1349453824,0,i,28791,0,0,0,14060.969,13693.375,13.072159,0.117143,12.379117,0.077511,0.116221,1.744774,0.558,0.12793,,0,0,61,1590,4,645,-13.6614,-11.9356,-13.7032,291459.2,2442.001,2959.712,17.72,3.5,206,188,168,149,127,107,86,53,0.0007,301.56482,44.45713,-11.2,-9.2,2.9832,397008,143663284,10,0,0,597,1902.364734004107
188,420061551442725,12.249634,0.091057,15.370458,301.564716,44.457234,0.006494,0.255,21.26,6.8e-05,128,1349453824,0,i,28793,0,0,0,14200.109,14380.086,12.926098,0.167996,12.298079,0.120064,0.10389,1.175559,0.498,0.143735,,0,0,158,1640,4,681,-14.1202,-12.4041,-14.1569,444729.3,2108.765,4200.607,13.05,3.5,267,226,191,168,141,122,93,63,0.0007,301.56482,44.45713,-11.2,-9.2,3.21,407570,143663284,10,0,0,598,1902.3648183819296
195,420061551442725,12.338078,0.10795,13.71061,301.56498,44.457016,0.004386,0.374,47.7,1.5e-05,128,1349453824,0,i,28910,1,0,0,11521.868,14253.077,13.015088,0.186005,12.397087,0.136975,0.114556,1.028883,0.522,0.135625,,0,0,50,1632,2,677,-11.7077,-10.9698,-11.8467,48202.59,3712.079,1264.724,8.8,3.73,63,58,50,45,37,29,18,12,0.0007,301.56482,44.45713,-11.2,-9.2,2.1403,154047,143663284,10,0,0,608,1902.4685400848728
196,420061551442725,12.247877,0.102239,14.494127,301.564617,44.457077,0.004153,0.172,-85.11,2.1e-05,128,1349453824,0,i,28911,0,0,0,10908.719,13668.822,12.955129,0.15194,12.31791,0.118487,0.152436,1.116346,0.475,0.212511,,0,0,92,1581,2,659,-12.2516,-11.4617,-12.3457,79552.93,4040.203,2134.878,8.34,3.5,84,75,61,49,36,27,19,10,0.0007,301.56482,44.45713,-11.2,-9.2,1.7357,200481,143663284,10,0,0,609,1902.4686197234773
197,420061551442725,12.332583,0.106706,14.245771,301.565082,44.457121,0.003265,0.141,-77.07,1.9e-05,128,1349453824,0,i,28912,0,0,0,11593.633,14046.661,12.776988,0.127628,12.376281,0.081348,0.119583,1.159014,0.418,0.029951,,0,0,111,1583,2,660,-11.8955,-11.1755,-11.9857,57307.11,4902.242,1487.884,6.55,3.5,75,70,61,53,44,33,27,15,0.0007,301.56482,44.45713,-11.2,-9.2,2.0877,205117,143663284,10,0,0,610,1902.4687808980154
